date,o,h,l,c,v
2020-09-29 05:00:00,1.167775,1.1679249999999999,1.1676,1.1678250000000001,442
2020-09-29 05:05:00,1.1678250000000001,1.1678250000000001,1.1677,1.16776,206
2020-09-29 05:10:00,1.16776,1.1677650000000002,1.16743,1.16744,292
2020-09-29 05:15:00,1.167445,1.16745,1.16719,1.1672099999999999,396
2020-09-29 05:20:00,1.16724,1.167265,1.1671,1.1671,394
2020-09-29 05:25:00,1.167165,1.16723,1.1670099999999999,1.167065,364
2020-09-29 05:30:00,1.16707,1.16707,1.166935,1.16706,444
2020-09-29 05:35:00,1.1671200000000002,1.167175,1.1669800000000001,1.167065,367
2020-09-29 05:40:00,1.1671,1.16713,1.1669,1.16713,428
2020-09-29 05:45:00,1.16727,1.167415,1.16711,1.167355,479
2020-09-29 05:50:00,1.167385,1.167415,1.16719,1.16729,341
2020-09-29 05:55:00,1.1673550000000001,1.16742,1.167075,1.1671399999999998,488
2020-09-29 06:00:00,1.16726,1.16738,1.16688,1.16717,880
2020-09-29 06:05:00,1.167305,1.1674449999999998,1.167135,1.1674449999999998,906
2020-09-29 06:10:00,1.16747,1.16749,1.1666949999999998,1.16686,1243
2020-09-29 06:15:00,1.166895,1.16693,1.166515,1.166755,1104
2020-09-29 06:20:00,1.1669399999999999,1.16713,1.166725,1.16709,1153
2020-09-29 06:25:00,1.16717,1.167265,1.166995,1.167175,863
2020-09-29 06:30:00,1.167255,1.167335,1.16704,1.167185,917
2020-09-29 06:35:00,1.1672,1.1672150000000001,1.16681,1.16703,1181
2020-09-29 06:40:00,1.167265,1.167495,1.16689,1.167225,1331
2020-09-29 06:45:00,1.16756,1.1678950000000001,1.167115,1.1677,1867
2020-09-29 06:50:00,1.16797,1.16824,1.1675849999999999,1.168185,1835
2020-09-29 06:55:00,1.168205,1.1682299999999999,1.167665,1.168015,1560
2020-09-29 07:00:00,1.168225,1.168415,1.167565,1.16781,2848
2020-09-29 07:05:00,1.1678199999999999,1.16784,1.166935,1.167095,2525
2020-09-29 07:10:00,1.16717,1.1672500000000001,1.16668,1.1670500000000001,2399
2020-09-29 07:15:00,1.167165,1.167275,1.1669649999999998,1.1669800000000001,1463
2020-09-29 07:20:00,1.16738,1.167775,1.1669,1.167665,1796
2020-09-29 07:25:00,1.16791,1.16815,1.167385,1.16756,2121
2020-09-29 07:30:00,1.1676549999999999,1.16776,1.16727,1.167515,1767
2020-09-29 07:35:00,1.167805,1.168095,1.167435,1.1680899999999999,1403
2020-09-29 07:40:00,1.1681249999999999,1.168155,1.167685,1.16793,1659
2020-09-29 07:45:00,1.168,1.16808,1.167615,1.167675,1419
2020-09-29 07:50:00,1.16784,1.168005,1.1675200000000001,1.16757,1065
2020-09-29 07:55:00,1.167955,1.16834,1.16757,1.16812,2024
2020-09-29 08:00:00,1.1681400000000002,1.1681599999999999,1.166825,1.16702,3146
2020-09-29 08:05:00,1.16704,1.16705,1.166595,1.166745,2193
2020-09-29 08:10:00,1.167005,1.167265,1.166565,1.16717,1724
2020-09-29 08:15:00,1.167385,1.167595,1.167115,1.16749,1486
2020-09-29 08:20:00,1.16763,1.16777,1.16729,1.16777,1300
2020-09-29 08:25:00,1.1678549999999999,1.16794,1.167635,1.16794,1157
2020-09-29 08:30:00,1.168065,1.16818,1.1678199999999999,1.167905,1463
2020-09-29 08:35:00,1.1679650000000001,1.16803,1.1676549999999999,1.167765,1532
2020-09-29 08:40:00,1.167965,1.168175,1.16776,1.168175,1351
2020-09-29 08:45:00,1.168415,1.16865,1.167835,1.1680350000000002,1696
2020-09-29 08:50:00,1.16808,1.168115,1.167755,1.16809,1203
2020-09-29 08:55:00,1.1682700000000001,1.16846,1.167965,1.16833,1246
2020-09-29 09:00:00,1.1685699999999999,1.168815,1.16809,1.168585,2120
2020-09-29 09:05:00,1.169015,1.16946,1.1684999999999999,1.1694149999999999,3168
2020-09-29 09:10:00,1.169445,1.16947,1.16894,1.169015,1325
2020-09-29 09:15:00,1.169155,1.16929,1.168915,1.169085,1614
2020-09-29 09:20:00,1.1691099999999999,1.16914,1.16879,1.1691,1380
2020-09-29 09:25:00,1.16926,1.1694200000000001,1.168715,1.169365,1625
2020-09-29 09:30:00,1.169375,1.1693850000000001,1.168985,1.16916,1364
2020-09-29 09:35:00,1.169435,1.1697199999999999,1.169155,1.16946,1355
2020-09-29 09:40:00,1.169565,1.169675,1.169245,1.16961,1129
2020-09-29 09:45:00,1.1696550000000001,1.169695,1.1695,1.16957,1061
2020-09-29 09:50:00,1.169675,1.169765,1.16932,1.169455,1474
2020-09-29 09:55:00,1.169515,1.1695799999999998,1.16928,1.1693099999999998,1062
2020-09-29 10:00:00,1.16932,1.169335,1.16896,1.169,1617
2020-09-29 10:05:00,1.169025,1.16906,1.168715,1.168745,1201
2020-09-29 10:10:00,1.169,1.169265,1.168745,1.1691150000000001,1037
2020-09-29 10:15:00,1.16916,1.169205,1.16869,1.16919,1555
2020-09-29 10:20:00,1.16928,1.1693850000000001,1.1689349999999998,1.169215,1085
2020-09-29 10:25:00,1.169245,1.1692749999999998,1.169125,1.16916,717
2020-09-29 10:30:00,1.169165,1.16917,1.168555,1.168605,774
2020-09-29 10:35:00,1.16861,1.168615,1.168175,1.168365,1643
2020-09-29 10:40:00,1.16844,1.168515,1.1681650000000001,1.16819,937
2020-09-29 10:45:00,1.168345,1.16851,1.1681650000000001,1.16844,1062
2020-09-29 10:50:00,1.16864,1.168835,1.168405,1.16855,1456
2020-09-29 10:55:00,1.169205,1.16985,1.168495,1.169835,2036
2020-09-29 11:00:00,1.17035,1.17086,1.16956,1.17055,4089
2020-09-29 11:05:00,1.1709749999999999,1.1714099999999998,1.17036,1.17131,2383
2020-09-29 11:10:00,1.17137,1.17144,1.17096,1.170995,2010
2020-09-29 11:15:00,1.17114,1.171275,1.170765,1.17095,1807
2020-09-29 11:20:00,1.1709999999999998,1.171055,1.170555,1.17057,1704
2020-09-29 11:25:00,1.170645,1.170715,1.170255,1.1703350000000001,1588
2020-09-29 11:30:00,1.170435,1.17053,1.1700650000000001,1.170435,1542
2020-09-29 11:35:00,1.17058,1.17073,1.170435,1.1707049999999999,940
2020-09-29 11:40:00,1.17079,1.1708699999999999,1.17065,1.1707049999999999,1155
2020-09-29 11:45:00,1.170735,1.170765,1.170295,1.1703350000000001,1430
2020-09-29 11:50:00,1.17043,1.170535,1.170175,1.17044,875
2020-09-29 11:55:00,1.17062,1.17081,1.170345,1.170795,1012
2020-09-29 12:00:00,1.17083,1.17086,1.170055,1.17023,2326
2020-09-29 12:05:00,1.170395,1.17055,1.170065,1.17021,1948
2020-09-29 12:10:00,1.17038,1.17054,1.17014,1.170205,1263
2020-09-29 12:15:00,1.170325,1.17045,1.17005,1.1703649999999999,1024
2020-09-29 12:20:00,1.17047,1.170585,1.17017,1.17043,1256
2020-09-29 12:25:00,1.170735,1.171035,1.170355,1.170745,1366
2020-09-29 12:30:00,1.1708349999999998,1.170925,1.1706050000000001,1.17079,1323
2020-09-29 12:35:00,1.170805,1.170815,1.170185,1.170185,1152
2020-09-29 12:40:00,1.1702750000000002,1.1703649999999999,1.1693099999999998,1.170315,2329
2020-09-29 12:45:00,1.1704050000000001,1.170505,1.170255,1.17042,1029
2020-09-29 12:50:00,1.17045,1.170485,1.16998,1.17038,915
2020-09-29 12:55:00,1.170515,1.17066,1.170145,1.1703299999999999,1348
2020-09-29 13:00:00,1.1703549999999998,1.17038,1.1697,1.16974,1388
2020-09-29 13:05:00,1.169905,1.170075,1.1695,1.16991,1132
2020-09-29 13:10:00,1.169925,1.16994,1.169535,1.1696,1071
2020-09-29 13:15:00,1.1701000000000001,1.1706150000000002,1.16956,1.17052,1097
2020-09-29 13:20:00,1.170595,1.1706699999999999,1.170325,1.170595,1211
2020-09-29 13:25:00,1.1706750000000001,1.170755,1.1703999999999999,1.170655,945
2020-09-29 13:30:00,1.171255,1.17185,1.170545,1.17137,3326
2020-09-29 13:35:00,1.17165,1.1719249999999999,1.1712799999999999,1.171735,1773
2020-09-29 13:40:00,1.17217,1.17262,1.17168,1.1721949999999999,2529
2020-09-29 13:45:00,1.172475,1.172755,1.1721949999999999,1.172385,1836
2020-09-29 13:50:00,1.17255,1.172725,1.172205,1.17252,1258
2020-09-29 13:55:00,1.1725750000000001,1.172635,1.172205,1.17243,1364
2020-09-29 14:00:00,1.172945,1.173465,1.17219,1.1733500000000001,2642
2020-09-29 14:05:00,1.17341,1.173465,1.172765,1.17293,1684
2020-09-29 14:10:00,1.17306,1.17319,1.17263,1.172725,1398
2020-09-29 14:15:00,1.172905,1.173085,1.17264,1.172985,1587
2020-09-29 14:20:00,1.1734399999999998,1.1739,1.1728800000000001,1.17366,2827
2020-09-29 14:25:00,1.1740300000000001,1.1743999999999999,1.1736,1.173825,4348
2020-09-29 14:30:00,1.173905,1.173985,1.17332,1.1734550000000001,3251
2020-09-29 14:35:00,1.17354,1.17362,1.1728100000000001,1.17293,2321
2020-09-29 14:40:00,1.1730450000000001,1.173175,1.172815,1.1731449999999999,1618
2020-09-29 14:45:00,1.17318,1.173205,1.172755,1.173085,1983
2020-09-29 14:50:00,1.1732749999999998,1.17347,1.17291,1.1734,1776
2020-09-29 14:55:00,1.17346,1.17353,1.172995,1.173105,1840
2020-09-29 15:00:00,1.17321,1.17331,1.1727349999999999,1.1729699999999998,2066
2020-09-29 15:05:00,1.17356,1.17415,1.1729699999999998,1.173775,1850
2020-09-29 15:10:00,1.173885,1.1739950000000001,1.17348,1.1735,1405
2020-09-29 15:15:00,1.17361,1.173715,1.173375,1.17366,1115
2020-09-29 15:20:00,1.17391,1.174155,1.17366,1.174035,1124
2020-09-29 15:25:00,1.174125,1.17421,1.173585,1.173715,1126
2020-09-29 15:30:00,1.1737950000000001,1.173875,1.173325,1.173865,1620
2020-09-29 15:35:00,1.173935,1.174005,1.17374,1.173785,1063
2020-09-29 15:40:00,1.17385,1.1739350000000002,1.17197,1.171975,3621
2020-09-29 15:45:00,1.17208,1.1722000000000001,1.1716,1.1719,2129
2020-09-29 15:50:00,1.172065,1.17225,1.171755,1.1719,1278
2020-09-29 15:55:00,1.172075,1.172245,1.17164,1.171645,1559
2020-09-29 16:00:00,1.171785,1.1719300000000001,1.171275,1.171355,2148
2020-09-29 16:05:00,1.17149,1.17163,1.1709649999999998,1.1716199999999999,1792
2020-09-29 16:10:00,1.17164,1.1716600000000001,1.171285,1.171305,1861
2020-09-29 16:15:00,1.171485,1.17167,1.1712799999999999,1.1715200000000001,1196
2020-09-29 16:20:00,1.17172,1.1719249999999999,1.1714950000000002,1.171775,1104
2020-09-29 16:25:00,1.172075,1.172385,1.17154,1.17238,1111
2020-09-29 16:30:00,1.172525,1.17267,1.17231,1.172625,924
2020-09-29 16:35:00,1.1730299999999998,1.17343,1.172615,1.1734,1210
2020-09-29 16:40:00,1.1734,1.1734,1.172905,1.17291,1064
2020-09-29 16:45:00,1.1733850000000001,1.1738650000000002,1.17291,1.173575,1066
2020-09-29 16:50:00,1.1736550000000001,1.1737449999999998,1.173575,1.1736900000000001,897
2020-09-29 16:55:00,1.1739549999999999,1.174215,1.173685,1.17377,2061
2020-09-29 17:00:00,1.173875,1.173975,1.1735,1.1735449999999998,1140
2020-09-29 17:05:00,1.17368,1.17381,1.173265,1.17342,1214
2020-09-29 17:10:00,1.173465,1.17352,1.17326,1.173325,694
2020-09-29 17:15:00,1.17343,1.17354,1.173195,1.173515,864
2020-09-29 17:20:00,1.173565,1.17362,1.173455,1.173575,690
2020-09-29 17:25:00,1.1736300000000002,1.173685,1.173505,1.173675,572
2020-09-29 17:30:00,1.1737600000000001,1.1738499999999998,1.1736499999999999,1.1737,568
2020-09-29 17:35:00,1.17373,1.173765,1.17352,1.173715,752
2020-09-29 17:40:00,1.17374,1.173745,1.173505,1.17352,593
2020-09-29 17:45:00,1.173625,1.17373,1.17352,1.173675,529
2020-09-29 17:50:00,1.173855,1.1740300000000001,1.173675,1.173875,695
2020-09-29 17:55:00,1.17408,1.174275,1.173875,1.174125,1142
2020-09-29 18:00:00,1.1743199999999998,1.1745299999999999,1.17409,1.17427,1029
2020-09-29 18:05:00,1.174325,1.174385,1.17412,1.174375,700
2020-09-29 18:10:00,1.1744050000000001,1.174435,1.17412,1.17421,669
2020-09-29 18:15:00,1.174385,1.174555,1.17412,1.17451,767
2020-09-29 18:20:00,1.174515,1.17452,1.1742249999999999,1.174235,717
2020-09-29 18:25:00,1.174345,1.17446,1.174215,1.17441,497
2020-09-29 18:30:00,1.174445,1.174475,1.1742650000000001,1.174315,478
2020-09-29 18:35:00,1.174315,1.17432,1.17412,1.174215,429
2020-09-29 18:40:00,1.174235,1.17425,1.173845,1.173915,644
2020-09-29 18:45:00,1.173965,1.1740149999999998,1.17382,1.17391,446
2020-09-29 18:50:00,1.17398,1.17405,1.17379,1.173885,475
2020-09-29 18:55:00,1.17394,1.174,1.17366,1.1736849999999999,740
2020-09-29 19:00:00,1.173845,1.1739950000000001,1.173565,1.173865,1300
2020-09-29 19:05:00,1.17391,1.17395,1.173765,1.17388,532
2020-09-29 19:10:00,1.17388,1.173885,1.173715,1.173725,321
2020-09-29 19:15:00,1.173825,1.173925,1.17366,1.17391,583
2020-09-29 19:20:00,1.1740050000000002,1.1740949999999999,1.173805,1.174085,852
2020-09-29 19:25:00,1.1741000000000001,1.17412,1.173945,1.1740249999999999,681
2020-09-29 19:30:00,1.174105,1.174185,1.17395,1.17414,586
2020-09-29 19:35:00,1.174175,1.174215,1.17393,1.174,504
2020-09-29 19:40:00,1.17407,1.174135,1.173965,1.17409,365
2020-09-29 19:45:00,1.174245,1.17439,1.17408,1.174325,511
2020-09-29 19:50:00,1.174375,1.174425,1.1742249999999999,1.17439,409
2020-09-29 19:55:00,1.1744050000000001,1.17442,1.17378,1.17397,1250
2020-09-29 20:00:00,1.173985,1.1739950000000001,1.1736149999999999,1.1738300000000002,929
2020-09-29 20:05:00,1.1739600000000001,1.174085,1.173825,1.1740249999999999,386
2020-09-29 20:10:00,1.174055,1.17409,1.17398,1.174075,358
2020-09-29 20:15:00,1.17408,1.17409,1.1740050000000002,1.174075,189
2020-09-29 20:20:00,1.174075,1.174075,1.1739950000000001,1.17402,131
2020-09-29 20:25:00,1.174045,1.17407,1.17401,1.1740650000000001,142
2020-09-29 20:30:00,1.174145,1.17422,1.1740650000000001,1.17413,330
2020-09-29 20:35:00,1.1742,1.1742750000000002,1.17413,1.174225,133
2020-09-29 20:40:00,1.17435,1.17448,1.174225,1.1743350000000001,214
2020-09-29 20:45:00,1.174385,1.174435,1.17432,1.1743350000000001,283
2020-09-29 20:50:00,1.1743549999999998,1.174375,1.174235,1.174235,198
2020-09-29 20:55:00,1.17437,1.17442,1.174215,1.1743299999999999,285
2020-09-29 21:00:00,1.17439,1.17443,1.174315,1.17436,26
2020-09-29 21:05:00,1.174385,1.17441,1.174215,1.17428,94
2020-09-29 21:10:00,1.1742949999999999,1.1742949999999999,1.173875,1.1739549999999999,94
2020-09-29 21:15:00,1.17413,1.17432,1.173775,1.174145,202
2020-09-29 21:20:00,1.174205,1.1742149999999998,1.1739950000000001,1.174005,32
2020-09-29 21:25:00,1.174125,1.1742050000000002,1.174,1.1741000000000001,13
2020-09-29 21:30:00,1.174185,1.17423,1.174015,1.174015,35
2020-09-29 21:35:00,1.17408,1.174175,1.173975,1.174015,48
2020-09-29 21:40:00,1.17405,1.17412,1.17388,1.173965,106
2020-09-29 21:45:00,1.17402,1.17412,1.17394,1.1740750000000002,33
2020-09-29 21:50:00,1.17408,1.1740849999999998,1.1740249999999999,1.17404,190
2020-09-29 21:55:00,1.1740599999999999,1.17411,1.174005,1.174035,37
2020-09-29 22:00:00,1.174105,1.17424,1.17399,1.1740849999999998,643
2020-09-29 22:05:00,1.17415,1.1742650000000001,1.174075,1.17413,238
2020-09-29 22:10:00,1.174235,1.174345,1.174125,1.17427,241
2020-09-29 22:15:00,1.174275,1.174275,1.17418,1.174255,128
2020-09-29 22:20:00,1.174305,1.17436,1.174255,1.17431,82
2020-09-29 22:25:00,1.1743299999999999,1.174355,1.174285,1.17434,46
2020-09-29 22:30:00,1.17437,1.1743999999999999,1.174295,1.174355,135
2020-09-29 22:35:00,1.1743649999999999,1.174385,1.17433,1.17436,66
2020-09-29 22:40:00,1.17441,1.17445,1.17436,1.174445,48
2020-09-29 22:45:00,1.17445,1.17446,1.174315,1.17436,146
2020-09-29 22:50:00,1.17441,1.174465,1.174315,1.174405,237
2020-09-29 22:55:00,1.174455,1.174505,1.174395,1.17446,224
2020-09-29 23:00:00,1.174485,1.174515,1.1744249999999998,1.174445,113
2020-09-29 23:05:00,1.17445,1.17445,1.174305,1.174445,111
2020-09-29 23:10:00,1.174445,1.174455,1.1743350000000001,1.17441,251
2020-09-29 23:15:00,1.1744400000000002,1.174465,1.174395,1.17446,104
2020-09-29 23:20:00,1.174495,1.1745299999999999,1.17445,1.174455,117
2020-09-29 23:25:00,1.17452,1.174585,1.174455,1.1745299999999999,162
2020-09-29 23:30:00,1.1745299999999999,1.174535,1.174275,1.174285,207
2020-09-29 23:35:00,1.17429,1.174295,1.174175,1.17421,196
2020-09-29 23:40:00,1.17423,1.17425,1.174155,1.17422,170
2020-09-29 23:45:00,1.1742650000000001,1.174305,1.174195,1.174275,291
2020-09-29 23:50:00,1.17429,1.17431,1.17408,1.17414,424
2020-09-29 23:55:00,1.1741700000000002,1.1742,1.174125,1.17416,176
2020-09-30 00:00:00,1.17443,1.174695,1.17414,1.17462,887
2020-09-30 00:05:00,1.174725,1.17484,1.17462,1.174825,582
2020-09-30 00:10:00,1.1748349999999999,1.17484,1.17456,1.17456,377
2020-09-30 00:15:00,1.17469,1.1748349999999999,1.17449,1.174775,509
2020-09-30 00:20:00,1.174815,1.17486,1.1745899999999998,1.17461,414
2020-09-30 00:25:00,1.1747,1.17479,1.17461,1.17479,354
2020-09-30 00:30:00,1.17479,1.17479,1.17449,1.17469,319
2020-09-30 00:35:00,1.174765,1.174835,1.174685,1.17479,356
2020-09-30 00:40:00,1.174795,1.1747999999999998,1.174475,1.174485,329
2020-09-30 00:45:00,1.174485,1.174485,1.17409,1.17421,642
2020-09-30 00:50:00,1.174255,1.174305,1.17361,1.173765,1310
2020-09-30 00:55:00,1.173975,1.174175,1.17363,1.173805,1242
2020-09-30 01:00:00,1.1739899999999999,1.17418,1.17365,1.17416,847
2020-09-30 01:05:00,1.17423,1.17431,1.17395,1.17404,619
2020-09-30 01:10:00,1.17415,1.174255,1.17393,1.17416,650
2020-09-30 01:15:00,1.174455,1.174745,1.17415,1.174715,898
2020-09-30 01:20:00,1.17472,1.17472,1.17444,1.17464,703
2020-09-30 01:25:00,1.174755,1.1748750000000001,1.17453,1.174845,662
2020-09-30 01:30:00,1.174855,1.17486,1.1746,1.1746400000000001,766
2020-09-30 01:35:00,1.174785,1.174925,1.174545,1.174915,604
2020-09-30 01:40:00,1.174925,1.17493,1.174655,1.17477,450
2020-09-30 01:45:00,1.17484,1.17492,1.17466,1.174915,496
