date,o,h,l,c,v
2020-09-28 21:50:00,1.28402,1.284065,1.2837450000000001,1.283935,55
2020-09-28 21:55:00,1.28403,1.284115,1.28368,1.28388,137
2020-09-28 22:00:00,1.2839,1.28397,1.28348,1.2836750000000001,582
2020-09-28 22:05:00,1.28369,1.2837299999999998,1.28356,1.2835999999999999,164
2020-09-28 22:10:00,1.283615,1.283625,1.2834750000000001,1.2834949999999998,209
2020-09-28 22:15:00,1.283685,1.28389,1.2834949999999998,1.283865,1066
2020-09-28 22:20:00,1.2839200000000002,1.2839800000000001,1.2838500000000002,1.2839399999999999,349
2020-09-28 22:25:00,1.2840349999999998,1.28412,1.2839200000000002,1.2840850000000001,538
2020-09-28 22:30:00,1.28415,1.2842250000000002,1.283955,1.284185,454
2020-09-28 22:35:00,1.284235,1.28429,1.28407,1.28418,491
2020-09-28 22:40:00,1.28424,1.284305,1.284115,1.28428,368
2020-09-28 22:45:00,1.2843550000000001,1.28444,1.284255,1.28437,287
2020-09-28 22:50:00,1.28449,1.2846250000000001,1.28437,1.2846199999999999,360
2020-09-28 22:55:00,1.284665,1.284725,1.284535,1.2847,169
2020-09-28 23:00:00,1.28476,1.2848199999999999,1.2846549999999999,1.284815,156
2020-09-28 23:05:00,1.2848199999999999,1.28483,1.28451,1.28452,231
2020-09-28 23:10:00,1.2845900000000001,1.28467,1.284365,1.28461,485
2020-09-28 23:15:00,1.2846199999999999,1.28463,1.2843049999999998,1.284415,574
2020-09-28 23:20:00,1.2844449999999998,1.284485,1.284415,1.284485,140
2020-09-28 23:25:00,1.2845550000000001,1.2846250000000001,1.28442,1.284615,209
2020-09-28 23:30:00,1.2846199999999999,1.2846250000000001,1.28448,1.28462,207
2020-09-28 23:35:00,1.28462,1.28462,1.2843,1.28431,239
2020-09-28 23:40:00,1.285285,1.286265,1.28431,1.285405,941
2020-09-28 23:45:00,1.2858649999999998,1.2863449999999998,1.285325,1.286295,1206
2020-09-28 23:50:00,1.28727,1.28824,1.2862149999999999,1.28793,1809
2020-09-28 23:55:00,1.2879550000000002,1.2879749999999999,1.287145,1.28736,921
2020-09-29 00:00:00,1.2873649999999999,1.2873649999999999,1.28659,1.28693,1244
2020-09-29 00:05:00,1.287125,1.287325,1.28689,1.28708,700
2020-09-29 00:10:00,1.2873,1.287525,1.28694,1.287495,778
2020-09-29 00:15:00,1.28759,1.28768,1.2873,1.287495,768
2020-09-29 00:20:00,1.28754,1.28759,1.2869,1.28739,627
2020-09-29 00:25:00,1.287435,1.2874850000000002,1.28711,1.28716,563
2020-09-29 00:30:00,1.2872599999999998,1.28736,1.28644,1.28646,904
2020-09-29 00:35:00,1.2865250000000001,1.286605,1.286405,1.286565,386
2020-09-29 00:40:00,1.28662,1.286675,1.2864200000000001,1.28658,317
2020-09-29 00:45:00,1.286845,1.28711,1.28658,1.28675,655
2020-09-29 00:50:00,1.286925,1.287125,1.286745,1.287115,614
2020-09-29 00:55:00,1.28722,1.28732,1.286675,1.2867899999999999,763
2020-09-29 01:00:00,1.28684,1.2869000000000002,1.28659,1.286655,670
2020-09-29 01:05:00,1.2867199999999999,1.2868,1.28629,1.286505,770
2020-09-29 01:10:00,1.2865199999999999,1.28655,1.285885,1.28607,966
2020-09-29 01:15:00,1.2860800000000001,1.286085,1.285415,1.2854649999999999,916
2020-09-29 01:20:00,1.285515,1.285565,1.28533,1.285475,633
2020-09-29 01:25:00,1.2856049999999999,1.285745,1.285365,1.28542,696
2020-09-29 01:30:00,1.285465,1.2855150000000002,1.28471,1.284815,964
2020-09-29 01:35:00,1.2849,1.284985,1.284775,1.284935,563
2020-09-29 01:40:00,1.284955,1.284975,1.284715,1.28483,338
2020-09-29 01:45:00,1.2849,1.284985,1.28461,1.284935,653
2020-09-29 01:50:00,1.284945,1.284945,1.284775,1.284915,395
2020-09-29 01:55:00,1.28499,1.28506,1.28436,1.2843849999999999,531
2020-09-29 02:00:00,1.284645,1.284905,1.284355,1.284455,603
2020-09-29 02:05:00,1.284505,1.28456,1.2844,1.28447,355
2020-09-29 02:10:00,1.28466,1.28485,1.28444,1.284745,661
2020-09-29 02:15:00,1.284765,1.2847849999999998,1.284365,1.284465,409
2020-09-29 02:20:00,1.2844799999999998,1.284505,1.284235,1.28436,443
2020-09-29 02:25:00,1.284485,1.2846,1.284305,1.2843849999999999,497
2020-09-29 02:30:00,1.284435,1.284485,1.2843,1.28443,365
2020-09-29 02:35:00,1.284435,1.284445,1.28395,1.2839749999999999,383
2020-09-29 02:40:00,1.28406,1.2841200000000002,1.283785,1.283785,410
2020-09-29 02:45:00,1.283875,1.28397,1.28377,1.2837749999999999,291
2020-09-29 02:50:00,1.28386,1.2839450000000001,1.2836150000000002,1.283875,458
2020-09-29 02:55:00,1.28407,1.2842600000000002,1.2838699999999998,1.2842600000000002,302
2020-09-29 03:00:00,1.28431,1.28436,1.2840799999999999,1.2840850000000001,295
2020-09-29 03:05:00,1.284235,1.28439,1.2840799999999999,1.284365,362
2020-09-29 03:10:00,1.28451,1.284665,1.28436,1.284505,317
2020-09-29 03:15:00,1.2845499999999999,1.2845900000000001,1.2843849999999999,1.2845650000000002,281
2020-09-29 03:20:00,1.2846899999999999,1.28483,1.2845499999999999,1.284825,205
2020-09-29 03:25:00,1.28522,1.285615,1.284805,1.2854299999999999,588
2020-09-29 03:30:00,1.285495,1.28553,1.2852999999999999,1.28544,450
2020-09-29 03:35:00,1.28564,1.2858399999999999,1.285435,1.2858100000000001,345
2020-09-29 03:40:00,1.2858450000000001,1.2858800000000001,1.2855949999999998,1.2858550000000002,506
2020-09-29 03:45:00,1.285895,1.2859349999999998,1.2858,1.2858200000000002,280
2020-09-29 03:50:00,1.285825,1.28584,1.28553,1.2858,418
2020-09-29 03:55:00,1.2858399999999999,1.285885,1.28556,1.2858,349
2020-09-29 04:00:00,1.2859500000000001,1.2861,1.28567,1.2859099999999999,606
2020-09-29 04:05:00,1.285945,1.2859699999999998,1.285515,1.285515,277
2020-09-29 04:10:00,1.285635,1.28576,1.2853750000000002,1.285705,333
2020-09-29 04:15:00,1.2858649999999998,1.286015,1.28569,1.28596,297
2020-09-29 04:20:00,1.28599,1.286025,1.285795,1.2858999999999998,289
2020-09-29 04:25:00,1.285955,1.28602,1.28585,1.285995,210
2020-09-29 04:30:00,1.2860049999999998,1.286015,1.2858100000000001,1.28583,261
2020-09-29 04:35:00,1.285915,1.2860049999999998,1.285715,1.2857699999999999,309
2020-09-29 04:40:00,1.2857699999999999,1.28578,1.2855,1.2855349999999999,243
2020-09-29 04:45:00,1.2856299999999998,1.28572,1.285475,1.285695,254
2020-09-29 04:50:00,1.2857699999999999,1.285835,1.2856450000000001,1.28566,242
2020-09-29 04:55:00,1.2858200000000002,1.285965,1.28564,1.28594,250
2020-09-29 05:00:00,1.28612,1.2863099999999998,1.285895,1.28619,577
2020-09-29 05:05:00,1.2862,1.2862149999999999,1.285935,1.286,352
2020-09-29 05:10:00,1.286,1.286,1.2857349999999999,1.285745,332
2020-09-29 05:15:00,1.285745,1.285745,1.28538,1.285385,549
2020-09-29 05:20:00,1.28545,1.2854999999999999,1.28505,1.28511,547
2020-09-29 05:25:00,1.285175,1.2852299999999999,1.2848000000000002,1.2848600000000001,592
2020-09-29 05:30:00,1.284865,1.284875,1.28465,1.284875,599
2020-09-29 05:35:00,1.285115,1.28537,1.28485,1.285215,336
2020-09-29 05:40:00,1.2852700000000001,1.285325,1.28508,1.285315,457
2020-09-29 05:45:00,1.285515,1.28573,1.28524,1.28571,582
2020-09-29 05:50:00,1.285855,1.285985,1.285625,1.28563,497
2020-09-29 05:55:00,1.2858800000000001,1.2861150000000001,1.28558,1.2860399999999998,887
2020-09-29 06:00:00,1.2861,1.28616,1.28558,1.2857750000000001,1645
2020-09-29 06:05:00,1.286285,1.2867899999999999,1.285625,1.286675,1388
2020-09-29 06:10:00,1.2867000000000002,1.2867350000000002,1.286155,1.2863600000000002,1482
2020-09-29 06:15:00,1.286405,1.2864550000000001,1.28542,1.285745,1486
2020-09-29 06:20:00,1.28586,1.28599,1.285695,1.28592,1065
2020-09-29 06:25:00,1.286025,1.286135,1.2856450000000001,1.28607,1102
2020-09-29 06:30:00,1.28614,1.28622,1.28572,1.2859150000000001,1116
2020-09-29 06:35:00,1.285955,1.28599,1.2848,1.284845,1216
2020-09-29 06:40:00,1.285045,1.285225,1.284615,1.285025,1238
2020-09-29 06:45:00,1.2854649999999999,1.2859099999999999,1.2848950000000001,1.28571,1647
2020-09-29 06:50:00,1.2861799999999999,1.286665,1.2855750000000001,1.28633,1763
2020-09-29 06:55:00,1.286345,1.28638,1.2857249999999998,1.28598,1523
2020-09-29 07:00:00,1.286175,1.286365,1.285015,1.2851400000000002,3286
2020-09-29 07:05:00,1.2852700000000001,1.285405,1.284085,1.284265,2585
2020-09-29 07:10:00,1.2842950000000002,1.284335,1.2836349999999999,1.2836349999999999,2349
2020-09-29 07:15:00,1.284025,1.2844250000000001,1.2834699999999999,1.284115,1951
2020-09-29 07:20:00,1.2846899999999999,1.2852649999999999,1.28397,1.28506,2382
2020-09-29 07:25:00,1.28526,1.285475,1.28467,1.2851050000000002,2190
2020-09-29 07:30:00,1.285585,1.286045,1.285005,1.28592,2081
2020-09-29 07:35:00,1.2861850000000001,1.2864499999999999,1.2858,1.28633,1762
2020-09-29 07:40:00,1.2868249999999999,1.28733,1.2861099999999999,1.2869700000000002,1773
2020-09-29 07:45:00,1.28732,1.2876699999999999,1.28686,1.287305,1778
2020-09-29 07:50:00,1.287605,1.2879,1.286925,1.2875,1936
2020-09-29 07:55:00,1.287995,1.288495,1.287375,1.28823,2630
2020-09-29 08:00:00,1.2882500000000001,1.28829,1.28639,1.28671,2643
2020-09-29 08:05:00,1.28681,1.28689,1.2862,1.2866900000000001,2536
2020-09-29 08:10:00,1.287215,1.2877399999999999,1.286625,1.28759,2073
2020-09-29 08:15:00,1.2878699999999998,1.288145,1.2870650000000001,1.28726,1649
2020-09-29 08:20:00,1.287575,1.287875,1.28726,1.287865,1560
2020-09-29 08:25:00,1.2879749999999999,1.288075,1.287285,1.28775,1178
2020-09-29 08:30:00,1.2878699999999998,1.287985,1.286975,1.28755,1907
2020-09-29 08:35:00,1.2876249999999998,1.2877,1.28694,1.286975,1985
2020-09-29 08:40:00,1.287445,1.287915,1.286735,1.28791,1693
2020-09-29 08:45:00,1.288115,1.28831,1.2873999999999999,1.287485,1921
2020-09-29 08:50:00,1.28756,1.2876400000000001,1.28689,1.287555,1574
2020-09-29 08:55:00,1.28785,1.28815,1.2872,1.28802,1629
2020-09-29 09:00:00,1.28822,1.28844,1.287685,1.2881200000000002,2417
2020-09-29 09:05:00,1.28842,1.288725,1.2877800000000001,1.28838,2974
2020-09-29 09:10:00,1.288575,1.288775,1.287405,1.28741,2014
2020-09-29 09:15:00,1.28745,1.28748,1.2866,1.28668,2023
2020-09-29 09:20:00,1.28674,1.2868,1.28631,1.286655,1220
2020-09-29 09:25:00,1.2871,1.28755,1.28633,1.28725,1656
2020-09-29 09:30:00,1.28761,1.2879749999999999,1.28723,1.28757,1846
2020-09-29 09:35:00,1.28777,1.2879800000000001,1.28754,1.28777,1686
2020-09-29 09:40:00,1.2878150000000002,1.287875,1.28695,1.287355,1622
2020-09-29 09:45:00,1.28756,1.28777,1.28721,1.287215,1507
